ID,Company,Date,Year,Month_Name,Quarter,Industry,Country,Company_Size,Employees_Laid_Off,Pct_Workforce_Laid_Off,Reason,Market_Condition,AI_Automation_Impact_Score,AI_Replacement_Risk_Score,AI_Adoption_Level_Score,Open_Roles,Hiring_Trend,Top_Hiring_Role,Remote_Jobs_Pct,Stock_Growth_Pct,Revenue_Growth_Pct,Salary_Budget_Change_Pct,Employee_Sentiment_Score,Job_Security_Score
7395,Amazon,2025-11-01,2025,November,4,Gaming,Canada,Startup,19807,17.2,Cost Cutting,Recession,5.7,10.0,9.2,521,Hiring Freeze,Data Scientist,65.1,71.3,44.6,9.7,7.9,6.3
7396,Amazon,2025-11-01,2025,November,4,Gaming,India,Enterprise,7374,26.3,Overhiring Correction,Recession,7.9,10.0,6.2,1674,Hiring Freeze,Cloud Engineer,86.0,-32.8,-6.1,-4.7,3.8,2.7
7397,Amazon,2025-11-01,2025,November,4,Cloud,Singapore,Enterprise,670,5.5,Overhiring Correction,Bull Market,4.5,4.4,5.0,3318,Hiring Freeze,DevOps Engineer,15.9,23.2,-3.7,6.8,7.0,6.4
7398,Amazon,2025-11-01,2025,November,4,Cloud,USA,Startup,6158,16.2,Cost Cutting,Stable,4.6,9.4,4.6,5972,Hiring Freeze,Software Engineer,79.4,39.4,-20.3,-14.4,4.6,3.1
7399,Amazon,2025-11-01,2025,November,4,Social Media,Germany,Startup,5330,3.0,AI Automation,Stable,2.1,2.0,1.9,5882,Moderate Hiring,DevOps Engineer,62.6,24.7,-11.4,-13.9,8.2,6.0
7400,Amazon,2025-11-01,2025,November,4,AI,Singapore,Mid-size,1362,4.2,Market Slowdown,Bull Market,1.5,1.5,1.0,6863,Moderate Hiring,ML Engineer,51.4,2.2,-0.1,4.0,6.6,7.8
7401,Amazon,2025-11-01,2025,November,4,Cybersecurity,USA,Mid-size,13952,29.0,AI Automation,Recession,5.5,10.0,7.2,998,Hiring Freeze,Frontend Developer,67.1,25.3,40.6,8.0,5.8,3.4
7402,Amazon,2025-11-01,2025,November,4,Social Media,Canada,Big Tech,11454,24.4,Restructuring,Recession,10.3,10.0,9.4,433,Hiring Freeze,Frontend Developer,86.7,84.9,2.9,7.6,5.6,2.7
7403,Amazon,2025-11-01,2025,November,4,Gaming,Canada,Enterprise,72,7.0,Restructuring,Bull Market,15.2,8.3,9.2,2842,Moderate Hiring,Frontend Developer,30.7,-14.9,15.0,-1.2,7.5,6.6
7404,Amazon,2025-11-01,2025,November,4,Cloud,Singapore,Enterprise,6384,36.1,Cost Cutting,Recession,12.8,10.0,8.2,571,Downsizing,ML Engineer,15.3,-16.0,25.4,7.0,3.3,3.1
7405,Amazon,2025-11-01,2025,November,4,Social Media,India,Mid-size,9488,26.5,Cost Cutting,Recession,11.8,10.0,7.3,931,Downsizing,Frontend Developer,57.3,0.7,28.7,1.4,3.8,4.3
7406,Amazon,2025-11-01,2025,November,4,Cybersecurity,Canada,Startup,2933,17.5,Market Slowdown,Stable,5.3,8.4,4.8,551,Hiring Freeze,DevOps Engineer,43.2,69.4,42.6,10.1,8.0,5.6
7407,Amazon,2025-11-01,2025,November,4,Social Media,UK,Mid-size,307,1.5,Overhiring Correction,Bull Market,10.5,5.5,8.7,2105,Moderate Hiring,Cloud Engineer,42.8,35.9,46.0,16.4,10.0,9.1
7408,Amazon,2025-11-01,2025,November,4,Social Media,India,Big Tech,1413,1.1,Restructuring,Bull Market,5.8,8.2,9.2,5050,Moderate Hiring,Data Scientist,77.4,58.1,16.2,18.0,5.8,6.0
7409,Anthropic,2025-11-01,2025,November,4,E-Commerce,India,Big Tech,4818,7.5,Restructuring,Stable,4.0,4.7,3.4,1536,Hiring Freeze,Software Engineer,38.7,-35.0,-10.1,3.2,6.5,6.9
7410,Anthropic,2025-11-01,2025,November,4,E-Commerce,Germany,Mid-size,3973,10.1,Overhiring Correction,Stable,6.9,7.8,5.8,5355,Moderate Hiring,Data Scientist,25.2,32.8,33.3,5.6,5.7,6.6
7411,Anthropic,2025-11-01,2025,November,4,Social Media,India,Enterprise,323,9.5,Restructuring,Bull Market,2.1,5.0,1.3,4236,Hiring Freeze,Cloud Engineer,45.6,57.3,-0.4,-7.1,5.4,6.1
7412,Anthropic,2025-11-01,2025,November,4,Cloud,Singapore,Mid-size,5702,18.5,Overhiring Correction,Recession,4.8,10.0,7.3,761,Hiring Freeze,Cloud Engineer,73.0,56.2,36.1,8.8,5.3,5.5
7413,Anthropic,2025-11-01,2025,November,4,AI,USA,Startup,4987,5.1,Cost Cutting,Stable,8.5,9.2,8.5,1134,Hiring Freeze,ML Engineer,38.4,81.5,39.0,25.0,6.6,7.1
7414,Anthropic,2025-11-01,2025,November,4,FinTech,India,Enterprise,1047,9.1,Overhiring Correction,Stable,4.8,7.6,5.7,2677,Moderate Hiring,DevOps Engineer,35.6,-36.8,33.1,11.0,6.9,6.1
7415,Anthropic,2025-11-01,2025,November,4,Cloud,India,Big Tech,736,5.1,Overhiring Correction,Bull Market,1.7,1.5,1.3,616,Hiring Freeze,Cybersecurity Analyst,77.2,68.7,41.9,23.1,6.5,8.1
7416,Anthropic,2025-11-01,2025,November,4,AI,UK,Enterprise,2361,2.2,Restructuring,Bull Market,14.2,9.7,9.4,6976,Aggressive Hiring,Data Scientist,84.1,-37.4,-22.0,-1.8,5.1,4.2
7417,Anthropic,2025-11-01,2025,November,4,Gaming,India,Big Tech,2175,7.7,AI Automation,Bull Market,5.5,4.5,3.4,4656,Moderate Hiring,DevOps Engineer,88.7,79.5,13.2,12.3,6.6,6.0
7418,Anthropic,2025-11-01,2025,November,4,Social Media,India,Big Tech,1300,3.1,Overhiring Correction,Bull Market,6.3,4.7,5.1,5591,Moderate Hiring,DevOps Engineer,10.4,-11.4,18.5,11.4,7.5,6.8
7419,Anthropic,2025-11-01,2025,November,4,Gaming,India,Big Tech,2602,6.3,Market Slowdown,Stable,12.2,10.0,7.3,4791,Moderate Hiring,Cybersecurity Analyst,32.3,-23.1,12.7,15.6,6.1,4.9
7420,Anthropic,2025-11-01,2025,November,4,Social Media,USA,Startup,7556,28.6,Overhiring Correction,Recession,7.2,10.0,5.6,916,Downsizing,Cybersecurity Analyst,74.9,5.4,31.6,3.7,5.4,4.0
7421,Anthropic,2025-11-01,2025,November,4,AI,Germany,Startup,1876,8.3,Overhiring Correction,Bull Market,9.4,9.9,6.6,5086,Moderate Hiring,Data Scientist,10.8,29.4,4.7,9.4,7.2,4.6
7422,Anthropic,2025-11-01,2025,November,4,FinTech,India,Startup,6156,8.9,AI Automation,Stable,4.0,7.0,4.2,5502,Moderate Hiring,Frontend Developer,51.2,35.3,33.9,15.2,6.3,7.5
7423,Anthropic,2025-11-01,2025,November,4,Gaming,Singapore,Mid-size,2467,4.0,Overhiring Correction,Bull Market,4.5,4.6,3.2,3569,Hiring Freeze,DevOps Engineer,78.3,25.6,14.1,-1.1,5.5,6.6
7424,Anthropic,2025-11-01,2025,November,4,E-Commerce,UK,Enterprise,7159,25.2,Overhiring Correction,Recession,14.5,10.0,8.7,1621,Hiring Freeze,Product Manager,85.4,24.8,50.7,25.8,5.4,5.5
7425,Anthropic,2025-11-01,2025,November,4,Social Media,Canada,Mid-size,900,13.7,Overhiring Correction,Stable,12.0,10.0,7.7,1856,Moderate Hiring,DevOps Engineer,88.3,13.4,46.9,17.6,8.4,6.9
7426,Anthropic,2025-11-01,2025,November,4,FinTech,Singapore,Mid-size,917,4.1,AI Automation,Bull Market,5.9,4.2,5.4,4537,Moderate Hiring,ML Engineer,43.5,-24.0,39.2,14.5,6.0,8.4
7427,Anthropic,2025-11-01,2025,November,4,FinTech,Canada,Startup,4840,12.6,Restructuring,Stable,7.1,6.9,9.1,3615,Hiring Freeze,ML Engineer,24.7,85.9,5.1,12.0,7.9,6.3
7428,Apple,2025-11-01,2025,November,4,AI,UK,Startup,16061,14.0,Overhiring Correction,Recession,5.8,8.4,4.2,8651,Moderate Hiring,ML Engineer,60.0,47.2,-4.4,0.4,7.0,5.4
7429,Apple,2025-11-01,2025,November,4,E-Commerce,Singapore,Big Tech,1497,4.6,Market Slowdown,Bull Market,2.9,2.5,2.7,2701,Hiring Freeze,ML Engineer,46.8,-14.9,33.3,17.7,6.7,8.6
7430,Apple,2025-11-01,2025,November,4,E-Commerce,India,Mid-size,2364,14.3,Restructuring,Stable,13.6,10.0,8.4,2435,Moderate Hiring,ML Engineer,71.0,13.4,36.8,14.5,5.2,6.5
7431,Apple,2025-11-01,2025,November,4,FinTech,Singapore,Big Tech,2944,11.9,Market Slowdown,Recession,2.1,2.2,1.7,1851,Hiring Freeze,Software Engineer,62.0,84.9,-1.7,-1.8,5.2,6.8
7432,Apple,2025-11-01,2025,November,4,Cloud,USA,Big Tech,590,1.9,Market Slowdown,Bull Market,2.2,4.0,3.6,4623,Moderate Hiring,Frontend Developer,62.4,0.1,9.1,10.4,6.4,6.4
7433,Apple,2025-11-01,2025,November,4,Cybersecurity,Canada,Startup,6213,6.2,Cost Cutting,Stable,7.6,7.7,9.9,2653,Moderate Hiring,Cloud Engineer,60.8,9.3,-23.0,-4.3,4.3,4.6
7434,Apple,2025-11-01,2025,November,4,Cybersecurity,Singapore,Enterprise,768,2.6,AI Automation,Bull Market,13.2,8.7,8.7,5564,Aggressive Hiring,Data Scientist,77.2,-7.4,-0.5,-1.2,5.4,5.8
7435,Apple,2025-11-01,2025,November,4,Cybersecurity,India,Big Tech,6381,25.4,Market Slowdown,Recession,5.7,10.0,5.2,964,Downsizing,ML Engineer,83.7,-24.8,39.4,12.1,5.7,4.4
7436,Apple,2025-11-01,2025,November,4,AI,India,Startup,8837,24.7,Restructuring,Recession,7.2,10.0,7.0,5319,Hiring Freeze,Data Scientist,66.7,-10.7,-11.9,-3.7,3.5,2.5
7437,Apple,2025-11-01,2025,November,4,AI,India,Startup,4390,16.3,AI Automation,Stable,4.1,9.6,4.2,7774,Moderate Hiring,Data Scientist,37.3,48.5,22.9,-0.5,6.9,5.1
7438,Apple,2025-11-01,2025,November,4,Cybersecurity,Singapore,Mid-size,646,9.5,Market Slowdown,Bull Market,2.3,7.4,2.5,3516,Hiring Freeze,DevOps Engineer,43.6,38.0,28.4,7.8,5.7,5.6
7439,Apple,2025-11-01,2025,November,4,Cybersecurity,UK,Big Tech,2149,1.3,Overhiring Correction,Stable,2.3,4.6,2.1,4617,Moderate Hiring,Data Scientist,63.5,73.1,-18.7,-5.0,4.8,5.5
7440,Apple,2025-11-01,2025,November,4,FinTech,UK,Big Tech,3441,8.6,Cost Cutting,Stable,1.1,4.1,1.4,2515,Hiring Freeze,Data Scientist,49.4,14.1,49.2,10.5,7.9,8.0
7441,Apple,2025-11-01,2025,November,4,Social Media,USA,Big Tech,8197,10.8,Restructuring,Recession,4.3,9.0,5.9,284,Hiring Freeze,DevOps Engineer,79.1,-0.8,40.5,15.9,5.6,5.9
7442,Apple,2025-11-01,2025,November,4,AI,UK,Startup,8760,32.2,Market Slowdown,Recession,2.8,9.2,3.5,8254,Hiring Freeze,Data Scientist,37.3,-40.8,-2.5,0.8,3.7,3.5
7443,Apple,2025-11-01,2025,November,4,Cybersecurity,Canada,Big Tech,5241,36.7,Market Slowdown,Recession,3.5,8.0,2.6,1680,Downsizing,Data Scientist,54.0,70.8,57.9,18.4,6.1,5.1
7444,Apple,2025-11-01,2025,November,4,AI,Singapore,Mid-size,11749,22.6,Cost Cutting,Recession,5.6,9.5,4.1,7457,Moderate Hiring,ML Engineer,22.8,65.0,26.1,2.1,6.5,5.4
7445,Apple,2025-11-01,2025,November,4,Cybersecurity,USA,Enterprise,15406,37.8,Cost Cutting,Recession,12.6,10.0,7.8,799,Hiring Freeze,Data Scientist,33.6,-1.2,-18.2,-10.2,4.6,1.3
7446,Apple,2025-11-01,2025,November,4,Gaming,India,Startup,6702,10.5,Overhiring Correction,Stable,1.7,1.6,1.1,2387,Hiring Freeze,Software Engineer,53.2,-7.2,34.0,7.6,6.1,7.8
7447,Databricks,2025-11-01,2025,November,4,Gaming,Canada,Big Tech,118,9.8,Restructuring,Stable,10.2,10.0,8.2,2280,Moderate Hiring,Software Engineer,21.9,38.4,4.1,10.3,4.4,4.6
7448,Databricks,2025-11-01,2025,November,4,Cloud,Germany,Startup,1851,6.3,Cost Cutting,Bull Market,7.4,9.2,8.5,1338,Moderate Hiring,Product Manager,70.6,88.6,-2.7,-3.6,7.5,5.3
7449,Databricks,2025-11-01,2025,November,4,Cloud,Singapore,Big Tech,6308,30.8,Market Slowdown,Recession,7.3,10.0,7.3,370,Downsizing,Data Scientist,71.8,58.6,38.7,10.7,7.2,3.3
7450,Databricks,2025-11-01,2025,November,4,Social Media,India,Startup,4661,9.4,Restructuring,Stable,13.4,10.0,8.4,4689,Moderate Hiring,Product Manager,10.9,13.8,50.9,24.8,7.2,6.6
7451,Databricks,2025-11-01,2025,November,4,FinTech,India,Startup,2465,0.5,Restructuring,Bull Market,6.9,3.1,7.9,2664,Moderate Hiring,Data Scientist,85.3,53.8,37.2,11.1,6.3,8.8
7452,Databricks,2025-11-01,2025,November,4,Social Media,UK,Big Tech,1614,8.7,Market Slowdown,Bull Market,9.1,6.9,8.4,747,Moderate Hiring,Product Manager,39.1,-30.9,7.1,13.5,5.2,6.2
7453,Databricks,2025-11-01,2025,November,4,Cybersecurity,USA,Enterprise,2571,16.7,Market Slowdown,Stable,9.4,10.0,9.6,864,Hiring Freeze,Frontend Developer,60.4,23.7,43.0,9.9,5.6,5.6
7454,Databricks,2025-11-01,2025,November,4,Gaming,Germany,Startup,6594,12.1,AI Automation,Recession,10.2,8.4,9.5,1688,Moderate Hiring,DevOps Engineer,84.4,-42.2,33.5,7.1,7.9,6.1
7455,Databricks,2025-11-01,2025,November,4,Cloud,Canada,Mid-size,6877,18.0,AI Automation,Stable,5.9,8.8,5.8,5438,Moderate Hiring,DevOps Engineer,52.1,5.2,-16.3,-13.8,3.5,4.7
7456,Databricks,2025-11-01,2025,November,4,Gaming,Canada,Mid-size,11247,37.6,Market Slowdown,Recession,8.1,10.0,7.2,1799,Hiring Freeze,Cloud Engineer,15.2,-32.8,53.0,7.9,6.4,3.3
7457,Databricks,2025-11-01,2025,November,4,E-Commerce,Singapore,Big Tech,14348,39.3,Restructuring,Recession,1.0,9.6,1.0,214,Downsizing,Frontend Developer,30.1,-2.6,30.6,-6.1,5.8,3.2
7458,Databricks,2025-11-01,2025,November,4,Gaming,India,Big Tech,5375,7.4,AI Automation,Stable,12.1,5.4,8.0,3578,Moderate Hiring,ML Engineer,74.4,1.6,14.5,3.3,6.2,6.9
7459,Databricks,2025-11-01,2025,November,4,E-Commerce,USA,Mid-size,1047,4.4,Overhiring Correction,Bull Market,9.5,6.0,7.1,2090,Moderate Hiring,Data Scientist,63.7,13.9,18.3,10.2,5.8,7.0
7460,Databricks,2025-11-01,2025,November,4,Social Media,Singapore,Big Tech,1246,6.1,Overhiring Correction,Bull Market,4.3,6.2,3.7,5837,Moderate Hiring,Frontend Developer,88.6,4.7,25.2,1.5,5.9,7.7
7461,Databricks,2025-11-01,2025,November,4,Social Media,Singapore,Big Tech,11651,29.2,Cost Cutting,Recession,5.4,10.0,4.9,1410,Hiring Freeze,Software Engineer,81.6,47.5,4.1,2.8,5.9,3.9
7462,Google,2025-11-01,2025,November,4,Social Media,UK,Startup,196,1.9,AI Automation,Bull Market,4.4,1.5,3.5,3160,Moderate Hiring,DevOps Engineer,58.3,22.9,-20.6,-12.6,5.2,6.6
7463,Google,2025-11-01,2025,November,4,Cloud,Germany,Mid-size,5167,7.7,Restructuring,Stable,2.9,5.0,4.2,4852,Moderate Hiring,ML Engineer,73.7,49.1,-0.4,-9.0,6.4,6.1
7464,Google,2025-11-01,2025,November,4,Cybersecurity,UK,Startup,18107,26.4,Restructuring,Recession,2.2,8.5,1.7,103,Downsizing,Cybersecurity Analyst,60.6,-42.5,-15.3,-11.6,5.6,3.7
7465,Google,2025-11-01,2025,November,4,Social Media,UK,Big Tech,3582,14.8,Overhiring Correction,Stable,11.4,10.0,9.7,3972,Moderate Hiring,Cybersecurity Analyst,73.9,69.3,-3.3,-10.7,6.2,4.3
7466,Google,2025-11-01,2025,November,4,E-Commerce,USA,Startup,2088,3.2,AI Automation,Bull Market,14.8,10.0,9.3,3990,Moderate Hiring,Cloud Engineer,54.7,69.8,-20.5,-12.8,8.1,5.6
7467,Google,2025-11-01,2025,November,4,Social Media,UK,Big Tech,10571,37.7,Market Slowdown,Recession,5.4,10.0,5.0,1867,Downsizing,Data Scientist,81.8,87.0,9.1,-6.7,2.9,1.7
7468,Google,2025-11-01,2025,November,4,AI,Canada,Enterprise,1754,7.6,AI Automation,Bull Market,8.4,10.0,7.3,8189,Moderate Hiring,ML Engineer,63.7,-18.1,15.9,10.1,7.3,5.8
7469,Google,2025-11-01,2025,November,4,Gaming,UK,Big Tech,6356,5.9,Cost Cutting,Stable,5.7,3.1,3.4,1193,Hiring Freeze,Product Manager,65.4,3.5,-10.8,-8.2,5.9,6.7
7470,Google,2025-11-01,2025,November,4,FinTech,USA,Enterprise,1034,17.6,Restructuring,Recession,7.5,10.0,6.7,299,Downsizing,Cloud Engineer,40.3,-19.1,55.3,27.2,6.0,6.9
7471,Google,2025-11-01,2025,November,4,Gaming,Singapore,Mid-size,6971,17.2,Cost Cutting,Stable,11.3,9.9,9.2,2389,Moderate Hiring,ML Engineer,74.7,64.6,-6.1,-1.1,4.1,3.8
7472,Google,2025-11-01,2025,November,4,AI,India,Enterprise,13878,29.6,Overhiring Correction,Recession,6.5,10.0,6.7,1374,Hiring Freeze,ML Engineer,84.1,81.9,17.5,11.0,6.7,2.8
7473,Google,2025-11-01,2025,November,4,Gaming,India,Mid-size,2559,7.6,Market Slowdown,Stable,10.5,9.2,6.8,1927,Hiring Freeze,Cybersecurity Analyst,68.5,26.2,-18.8,-8.4,4.6,4.5
7474,Google,2025-11-01,2025,November,4,E-Commerce,Singapore,Big Tech,5179,20.8,Restructuring,Recession,5.5,9.1,4.9,1438,Hiring Freeze,ML Engineer,50.7,80.7,-14.0,-16.0,5.3,4.1
7475,Google,2025-11-01,2025,November,4,Cloud,Canada,Startup,2430,9.8,AI Automation,Bull Market,4.2,6.0,2.7,1526,Hiring Freeze,Data Scientist,20.9,82.8,54.7,13.6,6.8,7.7
7476,Google,2025-11-01,2025,November,4,Gaming,Germany,Enterprise,8954,18.6,Market Slowdown,Recession,6.8,5.2,4.3,1058,Downsizing,DevOps Engineer,68.5,62.1,43.2,18.8,7.2,5.6
7477,Google,2025-11-01,2025,November,4,Cybersecurity,Germany,Startup,4654,6.3,AI Automation,Stable,12.1,8.7,7.1,2379,Hiring Freeze,Cloud Engineer,72.2,-34.6,7.5,4.9,5.8,6.2
7478,Google,2025-11-01,2025,November,4,FinTech,Germany,Big Tech,748,9.3,AI Automation,Bull Market,5.8,10.0,8.4,3295,Moderate Hiring,Frontend Developer,76.7,-1.7,43.5,10.9,7.1,7.0
7479,Intel,2025-11-01,2025,November,4,Social Media,Singapore,Startup,2305,16.2,Market Slowdown,Stable,9.3,7.8,5.6,2965,Hiring Freeze,Software Engineer,65.0,54.4,-20.6,-19.3,4.6,3.9
7480,Intel,2025-11-01,2025,November,4,AI,Canada,Mid-size,5958,1.7,Market Slowdown,Stable,9.7,5.4,7.2,5027,Moderate Hiring,ML Engineer,11.8,-11.2,-15.3,4.6,5.2,6.9
7481,Intel,2025-11-01,2025,November,4,Cybersecurity,Germany,Startup,2303,17.8,AI Automation,Stable,1.7,4.9,1.4,3974,Hiring Freeze,Data Scientist,82.8,50.6,44.5,14.0,7.6,6.7
7482,Intel,2025-11-01,2025,November,4,FinTech,India,Startup,16584,26.9,Market Slowdown,Recession,13.3,10.0,8.5,169,Downsizing,Cybersecurity Analyst,46.8,49.8,51.9,26.4,5.6,5.8
7483,Intel,2025-11-01,2025,November,4,AI,Germany,Big Tech,10957,16.2,Restructuring,Recession,4.6,7.7,3.7,2861,Hiring Freeze,Data Scientist,43.0,1.1,-13.8,-1.0,7.0,3.9
7484,Intel,2025-11-01,2025,November,4,Cloud,UK,Mid-size,2205,1.9,Market Slowdown,Bull Market,6.7,9.6,7.8,2923,Moderate Hiring,Frontend Developer,36.3,-40.8,5.0,5.0,5.6,5.9
7485,Intel,2025-11-01,2025,November,4,AI,Singapore,Startup,7534,18.9,AI Automation,Recession,11.0,8.8,7.0,5373,Moderate Hiring,Data Scientist,19.2,84.7,-4.5,-13.0,3.9,4.7
7486,Intel,2025-11-01,2025,November,4,Gaming,USA,Startup,870,9.3,Restructuring,Bull Market,6.9,6.3,4.1,2251,Hiring Freeze,Cybersecurity Analyst,64.5,48.3,-7.3,-6.8,7.5,6.3
7487,Intel,2025-11-01,2025,November,4,Cloud,UK,Big Tech,18727,18.3,AI Automation,Recession,3.1,7.8,3.7,690,Hiring Freeze,Product Manager,23.2,-26.7,25.3,-2.3,5.0,5.0
7488,Intel,2025-11-01,2025,November,4,Gaming,India,Mid-size,2026,5.8,Restructuring,Stable,1.7,2.7,2.3,2209,Hiring Freeze,DevOps Engineer,49.0,-13.1,-4.3,-8.7,7.2,7.7
7489,Intel,2025-11-01,2025,November,4,E-Commerce,Canada,Big Tech,2105,15.3,Overhiring Correction,Stable,5.0,10.0,4.4,4368,Moderate Hiring,Data Scientist,58.4,9.8,29.7,13.4,6.8,4.4
7490,Intel,2025-11-01,2025,November,4,FinTech,India,Big Tech,17715,11.5,Cost Cutting,Recession,7.3,6.2,6.0,1632,Hiring Freeze,ML Engineer,53.9,73.7,43.8,9.8,8.2,7.4
7491,Meta,2025-11-01,2025,November,4,Cloud,India,Enterprise,2896,18.0,Overhiring Correction,Recession,4.7,10.0,4.3,1089,Downsizing,ML Engineer,63.3,81.0,25.7,15.7,6.9,4.8
7492,Meta,2025-11-01,2025,November,4,Cloud,India,Startup,18272,36.6,Cost Cutting,Recession,1.2,6.3,1.3,1653,Downsizing,Data Scientist,85.9,-13.3,31.9,9.3,4.0,3.4
7493,Meta,2025-11-01,2025,November,4,Cloud,Germany,Big Tech,2971,1.8,Cost Cutting,Stable,0.8,1.9,1.3,5747,Moderate Hiring,Frontend Developer,61.1,-19.9,39.0,11.7,7.7,7.6
7494,Meta,2025-11-01,2025,November,4,E-Commerce,Singapore,Big Tech,1051,8.6,Restructuring,Bull Market,11.0,8.9,9.5,5938,Moderate Hiring,DevOps Engineer,45.3,40.6,-1.7,3.4,7.0,4.5
7495,Meta,2025-11-01,2025,November,4,Cloud,Singapore,Big Tech,998,9.3,Market Slowdown,Bull Market,3.9,6.3,6.5,3584,Moderate Hiring,Cybersecurity Analyst,82.9,4.7,10.3,8.4,5.1,6.9
7496,Meta,2025-11-01,2025,November,4,Social Media,Canada,Mid-size,17141,31.9,Overhiring Correction,Recession,9.1,10.0,9.6,1151,Hiring Freeze,ML Engineer,17.5,58.4,43.3,10.1,4.1,4.6
7497,Meta,2025-11-01,2025,November,4,FinTech,Canada,Mid-size,2689,7.6,Cost Cutting,Stable,13.4,6.3,8.3,2148,Hiring Freeze,DevOps Engineer,65.0,-43.7,58.0,33.0,7.3,7.7
7498,Meta,2025-11-01,2025,November,4,FinTech,UK,Enterprise,8972,24.9,Restructuring,Recession,6.6,10.0,9.3,1427,Hiring Freeze,Frontend Developer,25.9,-35.5,2.7,2.0,6.7,3.2
7499,Meta,2025-11-01,2025,November,4,E-Commerce,USA,Big Tech,5052,11.4,AI Automation,Stable,7.8,9.4,6.0,3730,Moderate Hiring,Frontend Developer,25.5,24.4,43.4,25.0,5.9,6.7
7500,Meta,2025-11-01,2025,November,4,Cybersecurity,UK,Enterprise,2403,3.2,Cost Cutting,Bull Market,8.8,9.0,6.6,302,Hiring Freeze,Data Scientist,32.6,33.3,-10.6,6.8,5.7,5.1
7501,Meta,2025-11-01,2025,November,4,Social Media,Singapore,Big Tech,687,3.6,Market Slowdown,Bull Market,7.3,10.0,9.3,3789,Moderate Hiring,Cloud Engineer,48.6,-18.5,30.7,16.9,9.0,7.4
7502,Meta,2025-11-01,2025,November,4,Cybersecurity,UK,Mid-size,802,3.2,Cost Cutting,Bull Market,8.1,7.9,6.0,3812,Moderate Hiring,Frontend Developer,88.5,21.9,13.4,2.6,5.5,6.8
7503,Meta,2025-11-01,2025,November,4,Social Media,UK,Mid-size,522,10.0,AI Automation,Bull Market,7.0,8.1,8.8,4136,Moderate Hiring,Data Scientist,79.6,-44.1,24.9,14.0,8.6,6.2
7504,Meta,2025-11-01,2025,November,4,E-Commerce,UK,Startup,1199,17.9,Market Slowdown,Stable,12.2,10.0,8.6,3035,Hiring Freeze,Software Engineer,87.8,4.1,44.1,14.4,5.8,6.2
7505,Meta,2025-11-01,2025,November,4,Cybersecurity,Singapore,Startup,695,1.7,AI Automation,Stable,4.9,2.6,3.5,1830,Hiring Freeze,ML Engineer,37.2,-38.2,-12.7,-11.9,6.7,6.7
7506,Meta,2025-11-01,2025,November,4,Social Media,India,Mid-size,495,4.5,Restructuring,Bull Market,7.2,9.2,7.2,3885,Moderate Hiring,Frontend Developer,65.6,34.8,11.6,0.2,5.4,6.6
7507,Meta,2025-11-01,2025,November,4,Cloud,Germany,Big Tech,874,3.8,Market Slowdown,Bull Market,6.7,6.5,5.4,431,Hiring Freeze,Cloud Engineer,37.3,88.5,28.7,22.0,5.6,7.7
7508,Meta,2025-11-01,2025,November,4,E-Commerce,India,Enterprise,2270,1.2,Overhiring Correction,Bull Market,3.9,2.0,3.3,3987,Moderate Hiring,Data Scientist,65.5,4.7,12.7,14.3,8.8,7.4
7509,Meta,2025-11-01,2025,November,4,Cybersecurity,USA,Big Tech,2336,5.5,Restructuring,Bull Market,6.2,8.5,4.3,2949,Hiring Freeze,Product Manager,67.0,49.5,45.9,10.9,9.2,6.3
7510,Meta,2025-11-01,2025,November,4,Cybersecurity,UK,Mid-size,4111,1.5,Restructuring,Stable,2.5,1.0,2.3,2389,Hiring Freeze,Cybersecurity Analyst,50.8,-4.9,53.0,16.3,9.9,9.3
7511,Microsoft,2025-11-01,2025,November,4,E-Commerce,India,Startup,2418,5.3,Overhiring Correction,Bull Market,12.2,8.8,7.8,5293,Aggressive Hiring,Frontend Developer,88.9,59.9,49.2,16.3,6.4,7.2
7512,Microsoft,2025-11-01,2025,November,4,Cloud,UK,Mid-size,8556,15.0,AI Automation,Recession,1.5,6.2,1.3,101,Downsizing,Frontend Developer,68.1,83.7,-19.2,-8.7,6.3,4.6
7513,Microsoft,2025-11-01,2025,November,4,E-Commerce,Germany,Startup,5438,1.1,Cost Cutting,Stable,5.4,3.9,4.5,246,Moderate Hiring,Frontend Developer,17.9,23.3,19.3,10.0,6.8,7.3
7514,Microsoft,2025-11-01,2025,November,4,FinTech,Singapore,Startup,2459,0.5,Overhiring Correction,Bull Market,6.1,9.8,6.7,1801,Moderate Hiring,Frontend Developer,58.8,-20.5,56.1,30.7,8.7,7.4
7515,Microsoft,2025-11-01,2025,November,4,FinTech,Germany,Enterprise,670,10.4,Cost Cutting,Stable,4.7,9.6,5.7,2752,Hiring Freeze,Frontend Developer,39.9,15.2,43.4,9.1,6.6,6.1
7516,Microsoft,2025-11-01,2025,November,4,FinTech,UK,Enterprise,2286,38.5,Restructuring,Recession,3.9,10.0,3.4,1390,Downsizing,Software Engineer,29.0,58.4,54.0,3.2,3.6,4.4
7517,Microsoft,2025-11-01,2025,November,4,E-Commerce,Germany,Startup,4994,15.8,Market Slowdown,Stable,7.8,8.9,6.5,4190,Moderate Hiring,ML Engineer,30.9,-0.8,56.0,13.3,6.4,7.1
7518,Microsoft,2025-11-01,2025,November,4,Gaming,India,Enterprise,2422,7.6,Restructuring,Bull Market,0.9,1.6,1.4,3553,Hiring Freeze,DevOps Engineer,79.0,27.3,43.9,13.4,6.7,9.0
